の/する,5976
私/する,5925
今日/する,4739
ん/する,4176
人/する,3753
ちゃん/する,3461
よう/する,3180
笑/する,2905
昨日/する,2873
私/くる,2444
の/くる,2398
私/くれる,2393
の/くれる,2393
私/てる,2130
の/てる,2122
の/れる,2096
私/れる,2080
本日/する,2066
今日/くる,1949
今日/くれる,1933
おば/する,1933
時/する,1784
あい/する,1766
今日/れる,1708
の/なる,1699
魚/する,1690
私/なる,1686
今日/てる,1685
ん/くれる,1655
ん/くる,1612
人/くる,1608
分/する,1602
漫才/する,1596
私/言う,1581
の/言う,1563
人/くれる,1544
酒/する,1524
焼き肉/する,1516
のり/する,1516
頭/する,1510
ん/れる,1473
ん/てる,1466
土産/する,1460
ちゃん/くる,1460
ファン/する,1458
あたし/する,1441
ご飯/する,1414
ちゃん/くれる,1411
高校/する,1407
何/する,1402
私/思う,1384
すき/する,1381
の/思う,1379
クリスマスイブ/する,1368
人/てる,1365
さん/する,1350
あと/する,1342
今日/なる,1334
予約/する,1328
人/れる,1325
よう/くる,1312
よう/くれる,1285
駅/する,1263
今日/言う,1254
ちゃん/てる,1253
の/行く,1235
ちゃん/れる,1217
プレゼント/する,1215
昨日/くる,1210
私/行く,1209
笑/くる,1203
それ/する,1197
昨日/くれる,1187
笑/くれる,1184
大丈夫/する,1176
ん/なる,1174
よう/てる,1138
韓国/する,1137
よう/れる,1119
今日/思う,1105
私/ちゃう,1101
久しぶり/する,1089
学校/する,1083
私/出る,1079
年末/する,1075
人/なる,1073
クリスマス/する,1068
の/ちゃう,1065
ん/言う,1063
私/帰る,1058
旦那/する,1050
笑/てる,1041
の/出る,1037
昨日/れる,1036
私/しまう,1034
笑/れる,1034
昨日/てる,1032
人/言う,1026
の/帰る,1022
久々/する,1022
の/しまう,1021
私/作る,1012
お腹/する,1010
今日/行く,1002
私/来る,999
ちゃん/なる,990
の/来る,986
の/作る,986
典/する,972
剛/する,972
の/とく,960
最近/する,951
ん/思う,934
私/とく,930
私/頑張る,928
ちゃん/言う,925
の/頑張る,924
よう/なる,909
人/思う,897
本日/くる,889
ん/行く,870
たち/する,868
本日/くれる,866
今日/ちゃう,852
よう/言う,843
今日/出る,838
笑/なる,828
今日/帰る,828
今日/しまう,826
ちゃん/思う,822
昨日/なる,812
おば/くれる,806
今日/作る,804
今日/来る,801
おば/くる,801
セール/する,791
昨日/言う,779
笑/言う,774
今日/頑張る,763
夜/する,762
だめ/する,762
文句/する,762
様/する,762
アル中/する,762
完全/する,762
中/する,762
気/する,762
ちん/する,762
生地/する,761
くら/する,761
下/する,761
